dataset,cell_type,gene_set,k,n_cells,max_rank,median_detected,depth_ratio,tie_break_inclusion,mean_tie_break,mean_detected_part,mean_total,score_tie_break_share
gse176078,B,BIOCARTA_ATRBRCA_PATHWAY,21,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003786565255111921,0.017605819485818294,0.021392384740930213,0.17700528954432354
gse176078,B,BIOCARTA_BAD_PATHWAY,24,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034497774520400983,0.024468853464916205,0.027918630916956302,0.12356542347300009
gse176078,B,BIOCARTA_BARD1_PATHWAY,8,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003853812906313961,0.007228429229464677,0.01108224213577864,0.3477466796968871
gse176078,B,BIOCARTA_BARRESTIN_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003491866608181947,0.025954940166146016,0.029446806774327962,0.11858218226997004
gse176078,B,BIOCARTA_BARRESTIN_SRC_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0031668875338580174,0.019860588534128358,0.023027476067986375,0.13752647161625925
gse176078,B,BIOCARTA_BARR_MAPK_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003346641451132228,0.021958594676454238,0.025305236127586467,0.13225094736357318
gse176078,B,BIOCARTA_BBCELL_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003010232803015346,0.28416888046768607,0.28717911327070145,0.010482074301057659
gse176078,B,BIOCARTA_BCELLSURVIVAL_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0031376240119172015,0.08100060807523277,0.08413823208714998,0.03729129949708553
gse176078,B,BIOCARTA_BCR_PATHWAY,33,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034523258644512606,0.13056893032689965,0.1340212561913509,0.0257595396622917
gse176078,B,BIOCARTA_BIOPEPTIDES_PATHWAY,28,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00352805831732545,0.06854120043939416,0.07206925875671961,0.04895372004913953
gse176078,B,BIOCARTA_BLYMPHOCYTE_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.002358165623406525,0.26493059057156704,0.26728875619497355,0.008822539552267448
gse176078,B,BIOCARTA_BOTULIN_PATHWAY,5,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.004127967562587323,0.025853061058297103,0.029981028620884427,0.13768598852248284
gse176078,B,BIOCARTA_BTG2_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034652239517567345,0.12742752153697223,0.13089274548872898,0.026473766279546188
gse176078,B,BIOCARTA_CACAM_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003753611219348397,0.11967661276581328,0.1234302239851617,0.030410794845512408
gse176078,B,BIOCARTA_CALCINEURIN_PATHWAY,18,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003734252132432357,0.0979731035998906,0.10170735573232295,0.03671565449268286
gse176078,B,BIOCARTA_CARDIACEGF_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033250252957755786,0.10109484455787335,0.10441986985364891,0.03184284083513811
gse176078,B,BIOCARTA_CARM1_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003759756581672289,0.031068909831996748,0.03482866641366904,0.10795005863895826
gse176078,B,BIOCARTA_CARM_ER_PATHWAY,25,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0035423404536370647,0.03885982342934546,0.042402163882982534,0.08354150187742493
gse176078,B,BIOCARTA_CASPASE_PATHWAY,22,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0032353180562877987,0.06883827558914166,0.07207359364542945,0.044889090340134115
gse176078,B,BIOCARTA_CB1R_PATHWAY,7,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033739822303873075,0.010211226952249873,0.01358520918263718,0.24835703190345318
gse176078,B,BIOCARTA_CBL_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037148141361946483,0.04328993005004271,0.04700474418623737,0.07903062128103908
gse176078,B,BIOCARTA_CCR3_PATHWAY,18,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003267556100976787,0.044907847326875715,0.0481754034278525,0.06782623223633778
gse176078,B,BIOCARTA_CCR5_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003236349785119241,0.1757142841626234,0.17895063394774266,0.018085154065809697
gse176078,B,BIOCARTA_CD40_PATHWAY,14,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037603899058384085,0.10684141789770281,0.11060180780354122,0.033999352998984246
gse176078,B,BIOCARTA_CDC25_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003997177992232272,0.023027791705273054,0.027024969697505327,0.14790684455795158
gse176078,B,BIOCARTA_CDC42RAC_PATHWAY,8,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003236663101543514,0.10186362906811089,0.10510029216965441,0.030795947706014418
gse176078,B,BIOCARTA_CDK5_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003503173265531531,0.021768702428832564,0.025271875694364093,0.13861944035728133
gse176078,B,BIOCARTA_CDMAC_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00309947924582258,0.11850152145063109,0.12160100069645369,0.02548892877583837
gse176078,B,BIOCARTA_CELL2CELL_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033198299397949136,0.020622879482352554,0.023942709422147466,0.13865723720992107
gse176078,B,BIOCARTA_CELLCYCLE_PATHWAY,23,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037782812466967443,0.036565207325219576,0.04034348857191632,0.09365281438072909
gse176078,B,BIOCARTA_CERAMIDE_PATHWAY,21,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033419675913103158,0.029521375058508444,0.032863342649818765,0.10169286876631053
gse176078,B,BIOCARTA_CFTR_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003370374947111027,0.0656376680696218,0.06900804301673283,0.048840320631810846
gse176078,B,BIOCARTA_CHEMICAL_PATHWAY,18,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003262768935462223,0.054525578482922006,0.05778834741838421,0.05646067211162779
gse176078,B,BIOCARTA_CHREBP_PATHWAY,18,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037404070595225113,0.029122037527063924,0.03286244458658644,0.11382011005502751
gse176078,B,BIOCARTA_CIRCADIAN_PATHWAY,5,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003972105870427421,0.019514811832042456,0.02348691770246988,0.16911992968790943
gse176078,B,BIOCARTA_CK1_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.004185792313506104,0.027692500473850478,0.03187829278735658,0.13130541028113818
gse176078,B,BIOCARTA_CLASSIC_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003715609299359155,0.00876709271509021,0.012482702014449365,0.29766065833007527
gse176078,B,BIOCARTA_COMP_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003552924700204224,0.00739955917910874,0.010952483879312963,0.32439442407351843
gse176078,B,BIOCARTA_CPSF_PATHWAY,10,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036682892001388173,0.03141929304507443,0.035087582245213245,0.10454665056436759
gse176078,B,BIOCARTA_CREB_PATHWAY,21,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0035019280590928912,0.04169764702999179,0.045199575089084676,0.0774770128301179
gse176078,B,BIOCARTA_CSK_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003080528549255527,0.1643494861296226,0.16743001467887814,0.018398902700712396
gse176078,B,BIOCARTA_CTBP1_PATHWAY,8,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0035096104451953452,0.052732574572859896,0.05624218501805524,0.06240174424355432
gse176078,B,BIOCARTA_CTCF_PATHWAY,24,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003593609418111615,0.0702526534443051,0.0738462628624167,0.04866338903035465
gse176078,B,BIOCARTA_CTLA4_PATHWAY,20,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0028438603892091824,0.1411303949711405,0.14397425536034966,0.019752561887480185
gse176078,B,BIOCARTA_CTL_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003151759706401965,0.15294629622163594,0.15609805592803788,0.020190896598064903
gse176078,B,BIOCARTA_CXCR4_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003504794900012462,0.05877384732107795,0.06227864222109041,0.05627603260151965
gse176078,B,BIOCARTA_CYTOKINE_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003947703394787634,0.016698372896285608,0.020646076291073245,0.1912084087616447
gse176078,B,BIOCARTA_D4GDI_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00307655608787784,0.11166611982506751,0.11474267591294533,0.026812657656790286
gse176078,B,BIOCARTA_DC_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.004042751413384315,0.014170299257289682,0.018213050670673997,0.22197003052837322
gse176078,B,BIOCARTA_DEATH_PATHWAY,29,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034868723160048627,0.05297135962225139,0.056458231938256255,0.06176021097894403
gse176078,B,BIOCARTA_DICER_PATHWAY,5,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003029076349029817,0.023004371418601798,0.02603344776763162,0.11635325355545044
gse176078,B,BIOCARTA_DNAFRAGMENT_PATHWAY,10,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036984956884735733,0.07627559680303617,0.07997409249150973,0.04624617264480013
gse176078,B,BIOCARTA_DREAM_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033069713071502732,0.12535909659558359,0.12866606790273385,0.02570196914426735
gse176078,B,BIOCARTA_DSP_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003900277345223179,0.11138266439008013,0.1152829417353033,0.03383221564712024
gse176078,B,BIOCARTA_ECM_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003257675823279435,0.08288561222499094,0.08614328804827037,0.03781694310825467
gse176078,B,BIOCARTA_EDG1_PATHWAY,22,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034347936478914274,0.04060166521337217,0.044036458861263596,0.07799886132335729
gse176078,B,BIOCARTA_EEA1_PATHWAY,7,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.004169794012175799,0.019044223692235247,0.023214017704411047,0.17962396967516178
gse176078,B,BIOCARTA_EFP_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.004012539006850433,0.010799914446513448,0.014812453453363881,0.2708895605635941
gse176078,B,BIOCARTA_EGFR_SMRTE_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0040604010972298136,0.017008947327123915,0.021069348424353727,0.1927160259278099
gse176078,B,BIOCARTA_EGF_PATHWAY,27,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003470151400509821,0.0818283879020226,0.08529853930253242,0.040682424680240636
gse176078,B,BIOCARTA_EICOSANOID_PATHWAY,22,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003623702563966156,0.014802104675166405,0.01842580723913256,0.1966645215016778
gse176078,B,BIOCARTA_EIF2_PATHWAY,10,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0029138845212579347,0.08573046437977984,0.08864434890103777,0.03287163318793153
gse176078,B,BIOCARTA_EIF4_PATHWAY,24,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003505152068521068,0.07699072042159041,0.08049587249011146,0.043544494395680464
gse176078,B,BIOCARTA_EIF_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0028453517753887192,0.20320263937477306,0.20604799115016176,0.013809170181693788
gse176078,B,BIOCARTA_EOSINOPHILS_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0026601910520932513,0.26725792895330835,0.2699181200054016,0.009855548238258386
gse176078,B,BIOCARTA_EPHA4_PATHWAY,8,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0038537537243227096,0.04784792974292764,0.05170168346725034,0.07453826386066931
gse176078,B,BIOCARTA_EPONFKB_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003979354050301422,0.08669408492998812,0.09067343898028955,0.04388665628052828
gse176078,B,BIOCARTA_EPO_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034092813958158602,0.08632634106205285,0.08973562245786872,0.03799250846470178
gse176078,B,BIOCARTA_ERAD_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003845708088354153,0.05055039127270212,0.05439609936105627,0.07069823265870799
gse176078,B,BIOCARTA_ERBB3_PATHWAY,5,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003683865900236207,0.011134168414902688,0.014818034315138895,0.2486069219365063
gse176078,B,BIOCARTA_ERBB4_PATHWAY,7,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036477073944955873,0.025437096205500977,0.02908480359999656,0.12541626358089003
gse176078,B,BIOCARTA_ERK5_PATHWAY,14,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003494510582856039,0.033208503295557634,0.036703013878413675,0.09521045313696386
gse176078,B,BIOCARTA_ERK_PATHWAY,27,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003507642096004833,0.04350433982857003,0.04701198192457486,0.07461166180214286
gse176078,B,BIOCARTA_ERYTH_PATHWAY,14,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0038277897393036663,0.011957602968379298,0.015785392707682967,0.2424893577364489
gse176078,B,BIOCARTA_ETC_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0032061909518258064,0.1101294791495532,0.11333567010137903,0.028289336878300195
gse176078,B,BIOCARTA_ETS_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033631524233159443,0.07406936736512278,0.07743251978843872,0.043433333081562574
gse176078,B,BIOCARTA_EXTRINSIC_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00395324775653818,0.0004867491157391064,0.004439996872277287,0.8903717435527265
gse176078,B,BIOCARTA_FAS_PATHWAY,30,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003206795923291932,0.06883836167203802,0.07204515759532995,0.04451091551918266
gse176078,B,BIOCARTA_FBW7_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0035419764186331,0.04899085235797624,0.052532828776609336,0.06742405655889967
gse176078,B,BIOCARTA_FCER1_PATHWAY,39,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003531629180914807,0.09079347826839101,0.09432510744930582,0.03744103003341766
gse176078,B,BIOCARTA_FEEDER_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036121531087037455,0.03246576742655818,0.03607792053526192,0.10012087878438812
gse176078,B,BIOCARTA_FIBRINOLYSIS_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036172033052905383,0.0011086759694444168,0.004725879274734956,0.7654032392719985
gse176078,B,BIOCARTA_FLUMAZENIL_PATHWAY,6,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0032314156316525485,0.09071715474449397,0.09394857037614653,0.03439558067477526
gse176078,B,BIOCARTA_FMLP_PATHWAY,34,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003439239576303731,0.07297761976603868,0.07641685934234242,0.04500629319108978
gse176078,B,BIOCARTA_FOSB_PATHWAY,5,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034620991426186566,0.1083930953080991,0.11185519445071775,0.03095161704040506
gse176078,B,BIOCARTA_FREE_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003579537255747374,0.07779538507775277,0.08137492233350015,0.04398821102498014
gse176078,B,BIOCARTA_FXR_PATHWAY,6,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003852668721149766,0.005425252592684128,0.009277921313833894,0.4152512821385134
gse176078,B,BIOCARTA_G1_PATHWAY,28,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0038014283894862214,0.03237841668626436,0.03617984507575058,0.10507033353866171
gse176078,B,BIOCARTA_G2_PATHWAY,24,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00370063018562471,0.03468749225702281,0.03838812244264752,0.09640039549091028
gse176078,B,BIOCARTA_GABA_PATHWAY,7,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033273130030004256,0.047994092352178434,0.05132140535517886,0.06483285054205293
gse176078,B,BIOCARTA_GATA3_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0038727602484361656,0.025558389371395113,0.029431149619831273,0.1315871210761888
gse176078,B,BIOCARTA_GCR_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003210421110363886,0.12464242589015215,0.12785284700051605,0.025110282529343504
gse176078,B,BIOCARTA_GHRELIN_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003761133908014141,0.00392520459760671,0.007686338505620852,0.48932712308516024
gse176078,B,BIOCARTA_GH_PATHWAY,27,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034410952347309455,0.035711868959743494,0.03915296419447445,0.08788849849627932
gse176078,B,BIOCARTA_GLEEVEC_PATHWAY,23,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003370759201199153,0.07870313504196168,0.08207389424316083,0.04106980949645918
gse176078,B,BIOCARTA_GPCR_PATHWAY,29,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034385145068774456,0.09656669187574603,0.10000520638262346,0.03438335493975751
gse176078,B,BIOCARTA_GRANULOCYTES_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0033107510636582013,0.03860692220977033,0.04191767327342854,0.07898222408629904
gse176078,B,BIOCARTA_GSK3_PATHWAY,20,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037123206016299194,0.025999358940670764,0.02971167954230068,0.12494482502561553
gse176078,B,BIOCARTA_HBX_PATHWAY,7,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00396810178599075,0.07681748064224703,0.08078558242823777,0.04911893517033976
gse176078,B,BIOCARTA_HCMV_PATHWAY,17,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036063416692490905,0.028922642954656873,0.03252898462390596,0.11086548538003688
gse176078,B,BIOCARTA_HDAC_PATHWAY,24,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0039300393110458685,0.063111123105328,0.06704116241637387,0.05862128831593784
gse176078,B,BIOCARTA_HER2_PATHWAY,23,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003413679010506749,0.031210503096947284,0.034624182107454035,0.09859233641714928
gse176078,B,BIOCARTA_HES_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0038345195771659775,0.010922115394782545,0.014756634971948525,0.25985054075371306
gse176078,B,BIOCARTA_HIF_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0032296007172541706,0.11385308378418174,0.11708268450143591,0.027583931227803053
gse176078,B,BIOCARTA_HIVNEF_PATHWAY,56,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003449388541811874,0.06494019609056617,0.06838958463237804,0.05043733721083037
gse176078,B,BIOCARTA_HSP27_PATHWAY,14,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036803420353856905,0.03449173795729333,0.03817207999267902,0.0964145007579241
gse176078,B,BIOCARTA_HSWI_SNF_PATHWAY,12,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.002882399701912146,0.11711070520156044,0.1199931049034726,0.02402137776358789
gse176078,B,BIOCARTA_IFNA_PATHWAY,8,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0036872747829322923,0.06735969962061977,0.07104697440355207,0.051899110607980276
gse176078,B,BIOCARTA_IFNG_PATHWAY,6,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003289019436470657,0.09322047406510998,0.09650949350158064,0.034079750262255695
gse176078,B,BIOCARTA_IGF1MTOR_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034425479045824825,0.03915901667788384,0.04260156458246632,0.08080801581638024
gse176078,B,BIOCARTA_IGF1R_PATHWAY,22,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003457325846015173,0.03184326852625522,0.035300594372270386,0.09793959301520998
gse176078,B,BIOCARTA_IGF1_PATHWAY,21,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0031709823640146077,0.07265487865110332,0.07582586101511793,0.04181927275949279
gse176078,B,BIOCARTA_IL10_PATHWAY,13,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003534639875033856,0.06158918687840927,0.06512382675344312,0.05427567836908445
gse176078,B,BIOCARTA_IL12_PATHWAY,19,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00361802562348477,0.03607681857350669,0.03969484419699146,0.09114598373354962
gse176078,B,BIOCARTA_IL17_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00392570718928626,0.007852834746362556,0.011778541935648817,0.3332931368529371
gse176078,B,BIOCARTA_IL1R_PATHWAY,30,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0037362616898241846,0.05053619673167059,0.054272458421494765,0.06884268372011737
gse176078,B,BIOCARTA_IL22BP_PATHWAY,9,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003561282899334695,0.0785830053204347,0.0821442882197694,0.04335399303487558
gse176078,B,BIOCARTA_IL2RB_PATHWAY,37,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.00337353985071525,0.08349652527493938,0.08687006512565462,0.03883431934620445
gse176078,B,BIOCARTA_IL2_PATHWAY,22,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034195569752346823,0.09281709678631457,0.09623665376154925,0.03553279173346471
gse176078,B,BIOCARTA_IL3_PATHWAY,15,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003416047662492837,0.07153259420549914,0.07494864186799197,0.04557851319720465
gse176078,B,BIOCARTA_IL4_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003743917328740983,0.07888623710526634,0.08263015443400731,0.04530933476266304
gse176078,B,BIOCARTA_IL5_PATHWAY,11,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0029024570167653758,0.21956811436147217,0.22247057137823753,0.013046476209344151
gse176078,B,BIOCARTA_IL6_PATHWAY,21,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003222904697672574,0.09388153127100891,0.09710443596868149,0.0331900872037611
gse176078,B,BIOCARTA_IL7_PATHWAY,16,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.003691565477298025,0.04186634670514916,0.04555791218244719,0.08103017237739732
gse176078,B,BIOCARTA_INFLAM_PATHWAY,26,1713,1233,818.0,1.5073349633251834,0.016365819400956584,0.0034791726918486222,0.10168416650833208,0.1051633392001807,0.03308351292674286
